"Date"	"CrudeWTI"	"CrudeBrent"	"NYGasoline"	"USGGasoline"	"LAGasoline"	"NYHeatingOil"	"NYDiesel"	"USGDiesel"	"LADiesel"	"USGJetFuel"	"MBTXPropane"	"MEAN"
2022-07-19	0,59699	0,65816	0,66572	0,53917	0,52281	0,95856	0,85081	0,86439	0,81873	0,97195	0,0334	0,68006
2022-07-20	0,55154	0,65443	0,62038	0,52054	0,46628	0,91517	0,80744	0,82362	0,78036	0,84399	0,09634	0,64365
2022-07-21	0,40108	0,55514	0,45779	0,41678	0,36833	0,83473	0,7356	0,74569	0,68883	0,83741	0,05164	0,55391
2022-07-22	0,35426	0,43798	0,47792	0,36049	0,36041	0,75936	0,6582	0,67664	0,63455	0,76776	0,03226	0,5018
2022-07-25	0,38192	0,44577	0,50349	0,42941	0,3976	0,75601	0,65495	0,67292	0,62811	0,76878	0,04596	0,51681
2022-07-26	0,35468	0,43495	0,47693	0,45731	0,37351	0,76744	0,66651	0,68316	0,63976	0,79613	0,03486	0,51684
2022-07-27	0,39551	0,4644	0,52029	0,49288	0,36509	0,85685	0,74418	0,76544	0,63695	0,88784	0,03843	0,56071
2022-07-28	0,36949	0,46065	0,54447	0,53996	0,3407	0,83079	0,71688	0,76027	0,60427	0,85218	0,04596	0,55142
2022-07-29	0,37612	0,46147	0,44175	0,42527	0,30899	0,75324	0,64703	0,68011	0,52545	0,75361	0,05489	0,49345
2022-08-01	0,30651	0,36503	0,42984	0,23863	0,26911	0,68735	0,60201	0,594	0,47135	0,67614	-0,00801	0,42109
2022-08-02	0,36222	0,44108	0,42357	0,27183	0,33098	0,68769	0,60691	0,59712	0,47593	0,68521	0,02374	0,44603
2022-08-03	0,32007	0,39022	0,39529	0,25981	0,28786	0,72004	0,62506	0,627	0,49932	0,7169	0,01659	0,44165
2022-08-04	0,33876	0,38034	0,35031	0,20841	0,25118	0,70282	0,60609	0,60755	0,49017	0,71213	-0,03304	0,41952
2022-08-05	0,32808	0,39049	0,35467	0,18287	0,25136	0,61004	0,52546	0,53888	0,39388	0,62987	-0,01292	0,38115
2022-08-08	0,37006	0,45677	0,39779	0,22091	0,28889	0,62208	0,52987	0,53915	0,42127	0,63027	-0,02757	0,4045
2022-08-09	0,39994	0,49045	0,44248	0,27099	0,37143	0,7369	0,6316	0,64653	0,51737	0,71859	-0,02678	0,47268
2022-08-10	0,38563	0,47681	0,37303	0,29002	0,38989	0,70366	0,6337	0,65005	0,46601	0,76927	-0,0272	0,46462
2022-08-11	0,4	0,48896	0,35284	0,2664	0,36015	0,71488	0,65275	0,66862	0,5363	0,77265	-0,0266	0,47154
2022-08-12	0,3724	0,44449	0,36173	0,26664	0,37352	0,73815	0,67398	0,69065	0,57837	0,77312	-0,03707	0,476
2022-08-15	0,34933	0,38575	0,34026	0,25364	0,35287	0,76704	0,67475	0,69074	0,58488	0,77741	-0,05463	0,46564
2022-08-16	0,3231	0,36092	0,3443	0,25662	0,36914	0,78703	0,69415	0,71078	0,60336	0,78886	-0,07482	0,4694
2022-08-17	0,36617	0,40086	0,38257	0,27981	0,40844	0,86935	0,76829	0,78557	0,69063	0,86251	-0,05924	0,52318
2022-08-18	0,42595	0,40431	0,4467	0,36232	0,49202	0,93322	0,82191	0,84105	0,74001	0,93284	-0,04105	0,57812
2022-08-19	0,46883	0,44386	0,45437	0,39419	0,50467	0,98981	0,87354	0,89509	0,78917	0,99766	-0,00719	0,61855
2022-08-22	0,50072	0,45108	0,45418	0,39326	0,50145	1,12212	0,98524	1,00813	0,89125	1,12097	0,00917	0,67614
2022-08-23	0,46931	0,44042	0,39991	0,32579	0,42153	1,04069	0,91934	0,93625	0,80939	1,00904	0,02091	0,61751
2022-08-24	0,41511	0,40247	0,30957	0,27366	0,35832	1,0676	0,94869	0,95937	0,84541	1,04452	0,00987	0,60314
2022-08-25	0,36169	0,37008	0,24051	0,21497	0,20629	0,94278	0,86891	0,90416	0,73118	0,9633	0,00724	0,52828
2022-08-26	0,38876	0,4361	0,27112	0,24218	0,2499	1,00577	0,92641	0,96252	0,78532	1,03746	-0,00535	0,57274
2022-08-29	0,41488	0,39953	0,2744	0,25241	0,26881	0,93578	0,86094	0,88921	0,7837	0,94305	-0,00615	0,54696
2022-08-30	0,3291	0,37476	0,17198	0,15694	0,19237	0,85125	0,78364	0,80793	0,72534	0,84932	-0,05536	0,47157
2022-08-31	0,31653	0,3145	0,13301	0,12112	0,25153	0,78347	0,72991	0,75036	0,62539	0,78136	-0,0503	0,43244
2022-09-01	0,26898	0,28129	0,11053	0,1258	0,36611	0,73724	0,6934	0,56896	0,59821	0,71474	-0,08	0,39866
2022-09-02	0,24575	0,2655	0,11802	0,14773	0,48635	0,74187	0,69847	0,69358	0,62383	0,72709	-0,08369	0,42405
2022-09-05	0,25887	0,28945	0,12185	0,15187	0,49803	0,74362	0,70005	0,69518	0,62528	0,72088	-0,09137	0,42852
2022-09-06	0,25973	0,26232	0,10902	0,1388	0,56138	0,71908	0,67733	0,67202	0,61015	0,69625	-0,07879	0,42066
2022-09-07	0,20456	0,21407	0,12544	0,12534	0,51135	0,7472	0,69793	0,69046	0,6311	0,73991	-0,10633	0,41646
2022-09-08	0,21165	0,216	0,12696	0,11045	0,60891	0,7234	0,67245	0,66603	0,61012	0,72704	-0,12458	0,41349
2022-09-09	0,27849	0,28547	0,17761	0,15901	0,64029	0,76115	0,70725	0,69995	0,6445	0,76915	-0,12773	0,4541
2022-09-12	0,26296	0,29003	0,17772	0,17564	0,65753	0,75	0,69953	0,6969	0,67597	0,75858	-0,12573	0,45629
2022-09-13	0,24525	0,26134	0,1866	0,14119	0,59051	0,7065	0,66667	0,65232	0,64172	0,7023	-0,13857	0,42326
2022-09-14	0,26017	0,27077	0,20416	0,17305	0,57156	0,61988	0,58029	0,5721	0,57032	0,60051	-0,15004	0,38843
2022-09-15	0,18088	0,19294	0,15315	0,12321	0,58291	0,5066	0,47395	0,45876	0,48789	0,47295	-0,20568	0,3116
2022-09-16	0,17719	0,19018	0,14006	0,15799	0,59746	0,48099	0,44264	0,43741	0,46491	0,455	-0,22967	0,30129
2022-09-19	0,19503	0,19815	0,16419	0,17358	0,80878	0,53372	0,50181	0,50626	0,51852	0,51212	-0,24215	0,35182
2022-09-20	0,20281	0,21783	0,16413	0,19272	0,81378	0,58657	0,55479	0,55755	0,57507	0,61866	-0,24622	0,38524
2022-09-21	0,18253	0,2201	0,16907	0,22138	0,80138	0,54501	0,5261	0,5301	0,54312	0,60885	-0,2717	0,37054
2022-09-22	0,16098	0,19735	0,19558	0,27024	0,82177	0,56039	0,54525	0,54043	0,55665	0,6129	-0,27007	0,38104
2022-09-23	0,07681	0,10269	0,12202	0,19407	0,639	0,45528	0,45018	0,46898	0,45126	0,51583	-0,33857	0,28523
2022-09-26	0,04031	0,06626	0,06849	0,17636	1,03439	0,38876	0,38767	0,40814	0,46785	0,46731	-0,36119	0,28585
2022-09-27	0,04461	0,0903	0,19175	0,19365	1,05825	0,41239	0,42185	0,44687	0,50299	0,53381	-0,37226	0,32038
2022-09-28	0,09504	0,14368	0,23381	0,24595	0,96565	0,512	0,51686	0,54676	0,56882	0,63563	-0,39079	0,37031
2022-09-29	0,08953	0,14834	0,19632	0,21591	1,05843	0,46839	0,47881	0,5206	0,61809	0,76648	-0,38381	0,37974
2022-09-30	0,06235	0,14253	0,16587	0,15724	1,01167	0,45226	0,44625	0,47185	0,59408	0,60018	-0,40055	0,3367
2022-10-03	0,10578	0,14207	0,20972	0,20506	1,07779	0,47485	0,47711	0,44851	0,64457	0,53229	-0,42204	0,35415
2022-10-04	0,11831	0,15103	0,23383	0,22567	1,02772	0,50172	0,50062	0,52037	0,68055	0,50613	-0,41326	0,36843
2022-10-05	0,11431	0,14059	0,22918	0,23395	0,85138	0,58824	0,57052	0,53811	0,72639	0,59833	-0,38863	0,38204
2022-10-06	0,14473	0,17521	0,26913	0,26853	0,90324	0,71018	0,68033	0,63571	0,84243	0,71306	-0,38251	0,45091
2022-10-07	0,18621	0,20087	0,27518	0,28468	0,3761	0,74667	0,75566	0,68657	0,85825	0,74036	-0,38982	0,42916
2022-10-10	0,15148	0,18206	0,26107	0,27223	0,36466	0,73995	0,74789	0,68377	0,85523	0,73575	-0,38239	0,41924
2022-10-11	0,11297	0,13636	0,1635	0,13587	0,22121	0,7076	0,6983	0,59414	0,77238	0,57081	-0,4243	0,33535
2022-10-12	0,08768	0,11864	0,18304	0,14849	0,16572	0,71057	0,6949	0,59045	0,75979	0,5759	-0,42069	0,32859
2022-10-13	0,11057	0,13923	0,18343	0,19244	0,17963	0,85494	0,8096	0,67817	0,86516	0,6465	-0,39564	0,38764
2022-10-14	0,05735	0,09969	0,18939	0,16297	0,14043	0,85487	0,83037	0,61888	0,42172	0,54468	-0,45267	0,31524
2022-10-17	0,04382	0,07523	0,11422	0,13463	-0,02151	0,90719	0,87172	0,63248	0,45262	0,57246	-0,4619	0,3019
2022-10-18	0,00811	0,06335	0,11456	0,07621	-0,04015	0,88524	0,85139	0,59152	0,4166	0,52017	-0,44624	0,27643
2022-10-19	0,03378	0,07434	0,15565	0,10479	0,00383	0,81901	0,56876	0,5068	0,31863	0,46727	-0,43691	0,23781
2022-10-20	0,01919	0,06716	0,14175	0,07097	-0,00568	0,694	0,64819	0,41723	0,2662	0,39482	-0,44064	0,20665
2022-10-21	0,03424	0,0856	0,1592	0,06669	0,08224	0,71452	0,67279	0,43327	0,30964	0,46456	-0,43493	0,23526
2022-10-24	0,01881	0,07187	0,18592	0,08867	0,03781	0,70754	0,70915	0,61004	0,38882	0,62154	-0,43569	0,27314
2022-10-25	0,02706	0,08144	0,23427	0,13727	0,05871	0,66488	0,65474	0,60896	0,37699	0,61823	-0,38316	0,27994
2022-10-26	0,04379	0,09188	0,24508	0,23158	0,10319	0,73645	0,72678	0,66786	0,41455	0,71569	-0,37554	0,32739
2022-10-27	0,07743	0,11947	0,313	0,29121	0,18589	0,86613	0,80798	0,77814	0,42406	0,80493	-0,3663	0,39109
2022-10-28	0,06125	0,13477	0,25179	0,18575	0,15215	0,92129	0,94024	0,86683	0,42179	0,91615	-0,35809	0,40854
2022-10-31	0,03641	0,12274	0,23256	0,14648	0,10932	0,83305	0,92722	0,83738	0,40808	0,83063	-0,36659	0,3743
2022-11-01	0,0509	0,12555	0,24098	0,0696	0,16673	0,69289	0,72521	0,47321	0,3763	0,43807	-0,36606	0,27212
2022-11-02	0,07329	0,138	0,15254	0,10908	0,22453	0,44823	0,58606	0,49242	0,30289	0,46565	-0,3639	0,23898
2022-11-03	0,09057	0,17497	0,28106	0,15381	0,27589	0,9166	0,91608	0,63124	0,41697	0,62314	-0,38467	0,37233
2022-11-04	0,17368	0,2418	0,32351	0,20375	0,37837	1,00044	0,98799	0,65648	0,4012	0,62568	-0,35849	0,42131
2022-11-07	0,12985	0,21157	0,28519	0,17028	0,34037	0,93261	0,90794	0,54238	0,32899	0,53085	-0,34836	0,36652
2022-11-08	0,08346	0,16378	0,28478	0,1367	0,4161	0,91104	0,88781	0,52649	0,31213	0,48174	-0,36023	0,34944
2022-11-09	0,01985	0,10092	0,21855	0,06864	0,3779	0,8358	0,84307	0,40539	0,36273	0,37085	-0,39213	0,29196
2022-11-10	0,06512	0,13677	0,26667	0,10614	0,42549	0,85702	0,94542	0,41426	0,38486	0,37112	-0,36732	0,32778
2022-11-11	0,09415	0,15552	0,25828	0,10083	0,4166	0,8651	0,95337	0,41961	0,3904	0,37906	-0,36781	0,33319
2022-11-14	0,06158	0,12895	0,21242	0,09091	0,2322	0,87158	0,88345	0,4076	0,43276	0,4187	-0,30714	0,31209
2022-11-15	0,07446	0,15084	0,20875	0,05495	0,16898	0,90969	0,92483	0,42211	0,47167	0,46697	-0,27453	0,32534
2022-11-16	0,06018	0,1178	0,13864	0,02804	0,1558	0,66551	0,65325	0,40913	0,4518	0,4435	-0,2884	0,25775
2022-11-17	0,04303	0,12805	0,15616	0,03571	0,00723	0,61694	0,61214	0,40087	0,43732	0,4423	-0,25436	0,23867
2022-11-18	0,01457	0,07859	0,13204	-0,01287	-0,07358	0,60214	0,59908	0,38939	0,40251	0,43804	-0,23971	0,21184
2022-11-21	0,04769	0,10219	0,18531	0,03098	-0,04711	0,56512	0,56332	0,43654	0,4144	0,49522	-0,24866	0,23136
2022-11-22	0,0533	0,09485	0,17124	0,09025	-0,07221	0,59414	0,53681	0,38963	0,30748	0,42958	-0,25919	0,21235
2022-11-23	-0,00498	0,02961	0,09901	0,07732	-0,11283	0,49334	0,44236	0,27405	0,19387	0,30888	-0,2746	0,13873
2022-11-24	-0,00498	0,03909	0,11237	0,09011	-0,10625	0,50537	0,45512	0,28343	0,20252	0,3071	-0,2746	0,1463
2022-11-25	-0,02388	0,01645	0,07044	0,04615	-0,1375	0,47225	0,42394	0,25141	0,18192	0,27343	-0,2746	0,11818
2022-11-28	-0,01558	0,15379	0,05073	-0,07209	-0,18477	0,32856	0,34134	0,26049	0,03585	0,23749	-0,29785	0,07618
2022-11-29	0,11563	0,13472	0,18779	0,01667	-0,04698	0,54541	0,5455	0,46391	0,1854	0,45038	-0,30543	0,20845
2022-11-30	0,21681	0,20816	0,20365	0,13881	0,04594	0,65643	0,64161	0,57393	0,25271	0,55951	-0,2402	0,29612
2022-12-01	0,23869	0,2409	0,29267	0,11947	0,03529	0,60322	0,58744	0,5	0,27797	0,51649	-0,2485	0,2876
2022-12-02	0,1991	0,22647	0,22271	0,068	-0,04591	0,51799	0,51587	0,41533	0,26342	0,45078	-0,27169	0,23292
2022-12-05	0,15725	0,1789	0,20422	0,03749	-0,08536	0,4382	0,43989	0,31011	0,19377	0,35814	-0,30404	0,17532
2022-12-06	0,06593	0,08913	0,11845	-0,01886	-0,15287	0,33824	0,33747	0,28	0,14318	0,25799	-0,3101	0,10441
2022-12-07	-0,00014	0,02078	0,06156	-0,07388	-0,19957	0,24606	0,25056	0,19284	0,06214	0,16762	-0,38727	0,03097
2022-12-08	-0,0156	0,00105	-0,034	-0,08886	-0,10488	0,25844	0,24912	0,23011	0,14286	0,24495	-0,33	0,05029
2022-12-09	0,00254	0,03063	-0,01414	-0,06729	-0,09383	0,25203	0,24295	0,2274	0,15747	0,23062	-0,3386	0,05725
2022-12-12	0,01743	0,04028	-0,01753	-0,06321	-0,09205	0,29745	0,30027	0,26241	0,20734	0,28612	-0,33333	0,08229
2022-12-13	0,0597	0,08122	0,02539	-0,01384	-0,05288	0,379	0,37489	0,32966	0,28371	0,36662	-0,31268	0,13825
2022-12-14	0,0931	0,13575	0,07601	0,04012	-0,06486	0,48354	0,47083	0,44082	0,4402	0,46917	-0,30978	0,20681
2022-12-15	0,07053	0,11708	0,02337	-0,03303	-0,04494	0,47396	0,45889	0,43081	0,42084	0,44662	-0,33043	0,18488
2022-12-16	0,02557	0,07449	0,00179	-0,05592	-0,07211	0,39534	0,37926	0,3344	0,33953	0,36506	-0,34172	0,13143
2022-12-19	0,05809	0,11909	0,03034	-0,00855	0,00616	0,40048	0,38378	0,34047	0,33722	0,35036	-0,36443	0,15027
2022-12-20	0,10526	0,12679	0,07725	0,04629	0,0385	0,38357	0,39122	0,34554	0,34242	0,36436	-0,32356	0,17251
2022-12-21	0,09944	0,10158	0,06797	0,02574	0,03506	0,39366	0,3977	0,36759	0,3619	0,39255	-0,32403	0,17447
2022-12-22	0,06674	0,06547	0,06346	0,02275	0,03542	0,349	0,35526	0,33363	0,32084	0,37021	-0,31317	0,15178
2022-12-23	0,07687	0,08117	0,09171	0,0487	0,06619	0,38834	0,39254	0,36419	0,33779	0,40378	-0,32607	0,17502
2022-12-27	0,05246	0,09583	0,08103	0,06284	0,04077	0,42277	0,42578	0,4577	0,37681	0,50091	-0,34579	0,19737
2022-12-28	0,03789	0,08586	0,0676	0,06574	0,01985	0,40834	0,41122	0,42925	0,33278	0,50023	-0,35682	0,182
2022-12-29	0,02416	0,02963	0,06776	0,06239	0,04775	0,39442	0,40067	0,45752	0,34437	0,51879	-0,38014	0,17885
2022-12-30	0,04334	0,05356	0,12705	0,13825	0,11661	0,38224	0,38924	0,44985	0,33387	0,5061	-0,36064	0,19813
2023-01-03	0,01158	0,02696	0,07863	0,07371	0,0677	0,31804	0,33291	0,36312	0,25438	0,41549	-0,31612	0,14786
2023-01-04	-0,05429	-0,05139	0,03414	0,02724	-0,01927	0,25713	0,26209	0,26083	0,18514	0,36983	-0,344	0,08431
2023-01-05	-0,05422	-0,04801	0,0346	0,0022	-0,06245	0,24532	0,25175	0,2716	0,11646	0,36589	-0,344	0,07083
2023-01-06	-0,07173	-0,06806	0,01535	-0,00304	-0,07143	0,23519	0,23804	0,25565	0,16822	0,3784	-0,35174	0,0659
2023-01-09	-0,05456	-0,05809	0,02856	0,00523	-0,05339	0,22999	0,23197	0,25308	0,11888	0,45985	-0,33245	0,07537
2023-01-10	-0,03841	-0,03874	0,04262	0,02156	-0,0389	0,26289	0,26049	0,2856	0,17454	0,41004	-0,31593	0,09325
2023-01-11	-0,04571	-0,04554	0,06081	0,04934	-0,02721	0,2545	0,25843	0,26481	0,15423	0,42898	-0,3	0,09569
2023-01-12	-0,05078	-0,03775	0,04879	0,0371	-0,03266	0,25728	0,25498	0,26496	0,15411	0,43331	-0,28559	0,09489
2023-01-13	-0,02525	-0,02762	0,09061	0,09213	-0,00506	0,27438	0,27116	0,26979	0,15462	0,56178	-0,28032	0,12511
2023-01-16	-0,04677	-0,05185	0,06591	0,07052	-0,00156	0,25308	0,25104	0,24575	0,14519	0,5354	-0,28032	0,10785
2023-01-17	-0,04259	-0,03917	0,07845	0,07918	0,00664	0,25308	0,24727	0,24575	0,14705	0,43484	-0,24517	0,10594
2023-01-18	-0,06895	-0,05685	0,052	0,05306	0,00318	0,22456	0,22124	0,21911	0,18453	0,39093	-0,24937	0,08849
2023-01-19	-0,0752	-0,05087	0,0817	0,09154	0,04065	0,26934	0,27412	0,2645	0,23693	0,4185	-0,23077	0,12004
2023-01-20	-0,05818	-0,03109	0,10339	0,12587	0,07893	0,31504	0,32426	0,31638	0,28842	0,57649	-0,24091	0,16351
2023-01-23	-0,04157	-0,02462	0,11786	0,13904	0,11543	0,33751	0,33395	0,32531	0,33567	0,52402	-0,23149	0,17556
2023-01-24	-0,05469	-0,02838	0,11521	0,13557	0,02885	0,31178	0,31347	0,30361	0,30104	0,51398	-0,23584	0,15496
2023-01-25	-0,07886	-0,04928	0,07446	0,07818	-0,01493	0,24695	0,26115	0,30069	0,20015	0,54372	-0,22393	0,12166
2023-01-26	-0,08706	-0,05405	0,06192	0,05437	-0,00786	0,22635	0,24006	0,27538	0,22338	0,55694	-0,21833	0,11555
2023-01-27	-0,08994	-0,05888	0,03142	0,03022	0,04181	0,13476	0,15453	0,16583	0,15182	0,42782	-0,23617	0,06847
2023-01-30	-0,11064	-0,07183	0	-0,00471	0,05776	0,09492	0,11642	0,1265	0,11693	0,39992	-0,2874	0,03981
2023-01-31	-0,11451	-0,0967	0,0211	0,0228	0,07498	0,15075	0,15496	0,15751	0,14845	0,33217	-0,31433	0,04883
2023-02-01	-0,13466	-0,09563	-0,02809	-0,02675	0,03048	0,06307	0,09763	0,07675	0,07105	0,15012	-0,35474	-0,01371
2023-02-02	-0,13941	-0,11878	-0,03804	-0,03581	0,02053	0,0349	0,06445	0,04314	0,04371	0,06089	-0,38409	-0,04077
2023-02-03	-0,18598	-0,15206	-0,09034	-0,10395	-0,03098	-0,04259	-0,00531	-0,02644	-0,0212	-0,02828	-0,38409	-0,09738
2023-02-06	-0,19681	-0,16911	-0,07594	-0,11207	-0,02095	-0,0562	-0,02132	-0,04678	-0,03256	0,00336	-0,37578	-0,10038
2023-02-07	-0,1543	-0,14762	-0,0559	-0,05347	0,02278	-0,01116	0,02695	-0,00106	0,03358	0,05381	-0,33603	-0,05658
2023-02-08	-0,12147	-0,12387	-0,03452	-0,04214	0,0625	0,00073	0,01288	0,01796	0,05751	0,07526	-0,29794	-0,03574
2023-02-09	-0,12873	-0,12101	-0,05358	-0,05834	0,03547	-0,0399	-0,03371	-0,02488	0,0568	0,03509	-0,31099	-0,05852
2023-02-10	-0,11232	-0,11321	-0,03343	-0,03312	0,08399	-0,02293	-0,00622	0,00359	0,08545	0,04057	-0,30323	-0,03735
2023-02-13	-0,13921	-0,11815	-0,05974	-0,0648	0,0282	-0,05699	-0,04027	-0,03034	0,02872	0,0025	-0,32419	-0,07039
2023-02-14	-0,17211	-0,16427	-0,07436	-0,08502	0,03749	-0,0534	-0,03541	-0,0277	0,01052	0,01936	-0,33759	-0,08023
2023-02-15	-0,14663	-0,14548	-0,03884	-0,05728	0,10183	-0,04817	-0,02875	-0,02533	0,0703	0,00298	-0,34318	-0,05987
2023-02-16	-0,16391	-0,13957	-0,05424	-0,05943	0,10239	-0,03914	-0,02188	-0,01271	0,09451	0,0069	-0,36335	-0,05913
2023-02-17	-0,16856	-0,13969	-0,07962	-0,07614	0,07609	-0,05535	-0,03892	-0,02554	0,05433	-0,01664	-0,37068	-0,07643
2023-02-20	-0,16382	-0,13922	-0,08968	-0,08925	0,07415	-0,05002	-0,03069	-0,02411	0,05052	-0,02232	-0,36582	-0,07729
2023-02-21	-0,16415	-0,16988	-0,09041	-0,08439	0,05004	-0,02783	-0,00964	-0,00256	0,0581	0,00038	-0,37355	-0,07399
2023-02-22	-0,19716	-0,19427	-0,11934	-0,13755	-0,03353	-0,05742	-0,04176	-0,03614	0,0259	0,05824	-0,37267	-0,10052
2023-02-23	-0,1832	-0,17333	-0,11843	-0,19294	0,04932	-0,05878	-0,04822	-0,03668	0,01815	0,03557	-0,36371	-0,09748
2023-02-24	-0,17872	-0,18738	-0,1423	-0,16473	-0,02755	-0,05327	-0,03648	-0,02768	-0,01463	0,08673	-0,35585	-0,10017
2023-02-27	-0,17572	-0,17573	-0,1215	-0,14162	0,00469	-0,03146	-0,02263	-0,00604	0,00742	0,14004	-0,39636	-0,08354
2023-02-28	-0,20025	-0,19276	-0,11536	-0,13689	0,02348	-0,07536	-0,0641	-0,06782	-0,03231	0,04097	-0,37455	-0,10863
2023-03-01	-0,25169	-0,24565	-0,18947	-0,16829	-0,02522	-0,14482	-0,13072	-0,11524	-0,09947	-0,00789	-0,38881	-0,16066
2023-03-02	-0,2952	-0,2925	-0,20117	-0,2267	-0,08394	-0,2264	-0,21162	-0,20602	-0,1948	-0,13952	-0,37983	-0,22343
2023-03-03	-0,26066	-0,25676	-0,16714	-0,18951	-0,07124	-0,20855	-0,19714	-0,19113	-0,16762	-0,09949	-0,40909	-0,20167
2023-03-06	-0,30561	-0,3068	-0,22554	-0,24276	-0,14123	-0,2672	-0,25614	-0,25419	-0,22725	-0,18367	-0,37155	-0,2529
2023-03-07	-0,35058	-0,35646	-0,26925	-0,25198	-0,19335	-0,33088	-0,31521	-0,31148	-0,29062	-0,23707	-0,45511	-0,30564
2023-03-08	-0,38078	-0,38354	-0,29597	-0,26784	-0,28965	-0,41767	-0,3958	-0,39996	-0,38869	-0,31707	-0,45511	-0,36292
2023-03-09	-0,30521	-0,3052	-0,24061	-0,2178	-0,27339	-0,29838	-0,2689	-0,26457	-0,25289	-0,14665	-0,48978	-0,27849
2023-03-10	-0,27735	-0,28147	-0,17572	-0,16694	-0,23645	-0,21358	-0,19148	-0,16045	-0,15276	-0,10876	-0,49536	-0,22367
2023-03-13	-0,31681	-0,32546	-0,23038	-0,22167	-0,2977	-0,23997	-0,22135	-0,19	-0,19895	-0,14572	-0,50774	-0,26325
2023-03-14	-0,3104	-0,30456	-0,20942	-0,18935	-0,26743	-0,21346	-0,18125	-0,16425	-0,17573	-0,13876	-0,4251	-0,23452
2023-03-15	-0,30118	-0,29332	-0,18344	-0,16476	-0,37237	-0,18318	-0,14276	-0,12735	-0,15664	-0,1051	-0,4216	-0,22288
2023-03-16	-0,2815	-0,30102	-0,17575	-0,14019	-0,37056	-0,20038	-0,1679	-0,16378	-0,18173	-0,13135	-0,42174	-0,23054
2023-03-17	-0,35311	-0,37419	-0,24241	-0,21494	-0,38221	-0,27403	-0,25229	-0,25036	-0,26197	-0,24012	-0,47979	-0,30231
2023-03-20	-0,35467	-0,36652	-0,23907	-0,20756	-0,40581	-0,30242	-0,27654	-0,27762	-0,28649	-0,25949	-0,47849	-0,31406
2023-03-21	-0,38113	-0,3885	-0,23677	-0,25619	-0,40884	-0,33725	-0,31394	-0,31186	-0,28846	-0,30998	-0,48088	-0,33762
2023-03-22	-0,36315	-0,37398	-0,21291	-0,22485	-0,36742	-0,3329	-0,31825	-0,30188	-0,33432	-0,30128	-0,47238	-0,32757
2023-03-23	-0,39272	-0,41727	-0,23759	-0,23982	-0,38012	-0,38826	-0,3726	-0,35151	-0,39783	-0,35528	-0,49625	-0,3663
2023-03-24	-0,39387	-0,40611	-0,22369	-0,22532	-0,36085	-0,38898	-0,37301	-0,35784	-0,38429	-0,36194	-0,4853	-0,36011
2023-03-27	-0,37289	-0,37393	-0,21338	-0,21746	-0,30319	-0,35698	-0,34599	-0,36033	-0,35889	-0,28732	-0,4648	-0,33229
2023-03-28	-0,32013	-0,31817	-0,13745	-0,14341	-0,24504	-0,29803	-0,28901	-0,28143	-0,30989	-0,2258	-0,44586	-0,27402
2023-03-29	-0,30024	-0,31279	-0,15245	-0,17148	-0,24719	-0,322	-0,31383	-0,31345	-0,35437	-0,35752	-0,44191	-0,29884
2023-03-30	-0,31064	-0,32131	-0,17532	-0,20801	-0,20223	-0,32997	-0,32026	-0,33265	-0,35065	-0,3585	-0,45645	-0,306
2023-03-31	-0,24719	-0,26191	-0,16447	-0,16009	-0,14855	-0,31398	-0,2775	-0,31318	-0,29601	-0,33742	-0,44389	-0,26947
2023-04-03	-0,1905	-0,19146	-0,11136	-0,12821	-0,11718	-0,23817	-0,20041	-0,26008	-0,30797	-0,29021	-0,39118	-0,22061
2023-04-04	-0,2187	-0,20758	-0,12117	-0,15696	-0,17058	-0,32028	-0,29771	-0,26104	-0,32528	-0,32275	-0,39711	-0,25447
2023-04-05	-0,20877	-0,19428	-0,0768	-0,1039	-0,13982	-0,26759	-0,26586	-0,25797	-0,30553	-0,28686	-0,36981	-0,2252
2023-04-06	-0,16278	-0,14136	-0,06178	-0,07931	-0,0894	-0,2687	-0,27091	-0,25427	-0,31628	-0,29908	-0,34704	-0,20826
2023-04-10	-0,18871	-0,14517	-0,07115	-0,095	-0,10242	-0,2605	-0,24813	-0,24211	-0,30583	-0,25719	-0,36719	-0,20758
2023-04-11	-0,13458	-0,10825	-0,02235	-0,04456	-0,06153	-0,25771	-0,22653	-0,22315	-0,30317	-0,25037	-0,34545	-0,17979
2023-04-12	-0,17171	-0,15428	-0,06696	-0,09747	-0,09737	-0,28786	-0,25587	-0,24936	-0,33054	-0,2767	-0,36364	-0,2138
2023-04-13	-0,21197	-0,2026	-0,12229	-0,14384	-0,13238	-0,33679	-0,29995	-0,30961	-0,3607	-0,32707	-0,36515	-0,25567
2023-04-14	-0,22707	-0,21222	-0,12489	-0,16088	-0,14277	-0,37169	-0,33392	-0,3382	-0,38771	-0,37292	-0,36515	-0,27613
2023-04-17	-0,24251	-0,22738	-0,14238	-0,18403	-0,16496	-0,37396	-0,33817	-0,34384	-0,39358	-0,38591	-0,3803	-0,28882
2023-04-18	-0,25305	-0,22873	-0,15895	-0,19769	-0,18468	-0,39113	-0,35341	-0,36253	-0,40775	-0,39969	-0,39853	-0,30329
2023-04-19	-0,22781	-0,19101	-0,11817	-0,19886	-0,21336	-0,39839	-0,37334	-0,36287	-0,40613	-0,39774	-0,37529	-0,29663
2023-04-20	-0,24659	-0,20714	-0,14976	-0,22719	-0,24765	-0,43183	-0,40522	-0,38253	-0,43669	-0,42788	-0,3868	-0,32266
